datetime,id_casa,produccion_kWh,num_placas,irradiancia_W_m2,temperatura,nubosidad,festivo
2020-10-14 18:00:00,1787,0.0,6,0.0,14.24,100.0,0
2020-11-04 22:00:00,1787,0.0,6,0.0,16.23,100.0,0
2020-12-24 15:00:00,1787,0.033528,6,27.94,13.32,97.1,0
2021-02-23 08:00:00,1787,0.133188,6,110.99,12.66,88.4,0
2021-04-18 08:00:00,1787,0.449412,6,374.51,9.74,60.7,0
2021-04-19 10:00:00,1787,0.834912,6,695.76,13.7,27.0,0
2021-04-30 17:00:00,1787,0.024504,6,20.42,15.31,97.9,0
2021-05-22 17:00:00,1787,0.04422,6,36.85,16.14,96.1,0
2020-04-20 03:00:00,1788,0.0,0,0.0,15.23,100.0,0
2020-06-07 20:00:00,1788,0.0,0,0.0,19.75,100.0,0
2020-06-27 19:00:00,1788,0.0,0,0.0,23.96,100.0,0
2020-07-13 21:00:00,1788,0.0,0,0.0,25.14,100.0,0
2020-09-26 12:00:00,1788,0.0,0,583.67,20.07,38.8,0
2020-10-18 11:00:00,1788,0.0,0,524.81,17.6,44.9,0
2021-03-20 08:00:00,1788,0.0,0,289.55,9.44,69.6,0
2021-04-17 10:00:00,1788,0.0,0,478.25,10.52,49.8,0
2020-05-23 15:00:00,1789,0.0,0,511.23,20.92,46.4,0
2020-07-23 20:00:00,1789,0.0,0,0.0,26.15,100.0,0
2020-07-29 15:00:00,1789,0.0,0,540.89,26.27,43.3,0
2020-08-11 09:00:00,1789,0.0,0,377.91,26.54,60.4,0
2020-11-10 05:00:00,1789,0.0,0,0.0,16.46,100.0,0
2020-12-22 17:00:00,1789,0.0,0,0.0,14.66,100.0,0
2021-02-15 17:00:00,1789,0.0,0,0.0,11.8,100.0,0
2021-02-20 20:00:00,1789,0.0,0,0.0,12.29,100.0,0
2021-03-27 13:00:00,1789,0.0,0,400.9,13.52,57.9,0
2021-04-27 05:00:00,1789,0.0,0,0.0,14.26,100.0,0
2021-05-09 16:00:00,1789,0.0,0,332.75,17.56,65.1,0
2020-03-05 17:00:00,1790,0.0,0,65.63,17.45,93.1,0
2020-05-08 17:00:00,1790,0.0,0,167.9,19.28,82.4,0
2020-12-21 05:00:00,1790,0.0,0,0.0,13.04,100.0,0
2021-01-19 14:00:00,1790,0.0,0,341.65,12.68,64.2,0
2021-02-26 07:00:00,1790,0.0,0,2.15,10.88,99.8,0
2021-05-12 18:00:00,1790,0.0,0,33.49,17.8,96.5,0
2021-05-18 23:00:00,1790,0.0,0,0.0,16.31,100.0,0
2020-06-09 11:00:00,1791,0.0,0,679.59,18.86,28.7,0
2020-06-17 20:00:00,1791,0.0,0,0.0,20.35,100.0,0
2020-08-05 05:00:00,1791,0.0,0,0.0,23.97,100.0,0
2020-11-24 15:00:00,1791,0.0,0,95.3,16.14,90.0,0
2021-03-17 03:00:00,1791,0.0,0,0.0,12.15,100.0,0
2021-03-20 14:00:00,1791,0.0,0,726.31,12.0,23.8,0
2020-04-11 18:00:00,1792,0.0,1,0.0,15.81,100.0,0
2020-08-18 11:00:00,1792,0.100384,1,501.92,25.47,47.3,0
2020-09-03 11:00:00,1792,0.159954,1,799.77,23.98,16.1,0
2020-12-03 07:00:00,1792,0.0,1,0.0,10.23,100.0,0
2021-01-07 16:00:00,1792,0.003122,1,15.61,7.89,98.4,0
2021-01-24 01:00:00,1792,0.0,1,0.0,13.07,100.0,0
2021-02-14 07:00:00,1792,0.0,1,0.0,11.05,100.0,0
2020-06-29 12:00:00,1793,0.0,0,587.92,24.6,38.3,0
2020-08-04 06:00:00,1793,0.0,0,2.58,23.18,99.7,0
2020-11-22 13:00:00,1793,0.0,0,543.78,14.34,42.9,0
2020-12-26 02:00:00,1793,0.0,0,0.0,9.47,100.0,0
2021-03-24 18:00:00,1793,0.0,0,0.0,13.09,100.0,0
2021-05-02 01:00:00,1793,0.0,0,0.0,14.46,100.0,0
2020-04-23 03:00:00,1794,0.0,5,0.0,14.83,100.0,0
2020-05-19 21:00:00,1794,0.0,5,0.0,19.24,100.0,0
2020-07-31 22:00:00,1794,0.0,5,0.0,26.48,100.0,0
2020-10-16 21:00:00,1794,0.0,5,0.0,16.87,100.0,0
2020-11-06 23:00:00,1794,0.0,5,0.0,18.83,100.0,0
2020-11-22 23:00:00,1794,0.0,5,0.0,14.43,100.0,0
2020-12-18 18:00:00,1794,0.0,5,0.0,14.95,100.0,0
2021-03-15 20:00:00,1794,0.0,5,0.0,12.75,100.0,0
2021-03-20 11:00:00,1794,0.77589,5,775.89,11.09,18.6,0
2021-04-11 08:00:00,1794,0.0,5,0.0,12.52,100.0,0
2021-05-05 21:00:00,1794,0.0,5,0.0,16.0,100.0,0
2020-03-28 09:00:00,1795,0.0,0,110.41,12.83,88.4,0
2020-04-04 12:00:00,1795,0.0,0,678.55,13.21,28.8,0
2020-05-02 17:00:00,1795,0.0,0,117.62,17.61,87.7,0
2020-05-10 11:00:00,1795,0.0,0,9.62,17.88,99.0,0
2020-05-26 01:00:00,1795,0.0,0,0.0,19.86,100.0,0
2020-05-31 19:00:00,1795,0.0,0,0.0,20.57,100.0,0
2020-07-23 10:00:00,1795,0.0,0,636.4,26.79,33.2,0
2020-08-28 16:00:00,1795,0.0,0,246.72,26.43,74.1,0
2020-08-30 13:00:00,1795,0.0,0,533.74,21.53,44.0,0
2020-09-08 02:00:00,1795,0.0,0,0.0,21.77,100.0,0
2020-11-22 11:00:00,1795,0.0,0,583.02,13.91,38.8,0
2020-12-08 13:00:00,1795,0.0,0,237.55,12.56,75.1,1
2021-01-25 07:00:00,1795,0.0,0,0.0,11.95,100.0,0
2021-03-11 03:00:00,1795,0.0,0,0.0,12.1,100.0,0
2021-04-13 20:00:00,1795,0.0,0,0.0,13.3,100.0,0
2020-04-12 07:00:00,1796,0.023072,2,57.68,15.11,93.9,0
2020-06-21 09:00:00,1796,0.2336,2,584.0,20.86,38.7,0
2020-07-15 04:00:00,1796,0.0,2,0.0,23.73,100.0,0
2020-08-11 00:00:00,1796,0.0,2,0.0,26.09,100.0,0
2020-08-14 01:00:00,1796,0.0,2,0.0,25.88,100.0,0
2020-10-11 08:00:00,1796,0.106088,2,265.22,15.64,72.2,0
2020-12-13 09:00:00,1796,0.114296,2,285.74,11.92,70.0,0
2021-01-18 03:00:00,1796,0.0,2,0.0,10.95,100.0,0
2021-01-31 00:00:00,1796,0.0,2,0.0,12.6,100.0,0
2021-05-01 02:00:00,1796,0.0,2,0.0,14.75,100.0,1
2020-03-22 14:00:00,1797,0.0,0,428.5,13.26,55.0,0
2020-03-26 07:00:00,1797,0.0,0,118.56,9.46,87.6,0
2020-04-27 03:00:00,1797,0.0,0,0.0,15.42,100.0,0
2020-07-12 14:00:00,1797,0.0,0,600.76,24.39,37.0,0
2020-08-07 04:00:00,1797,0.0,0,0.0,25.35,100.0,0
2020-09-02 00:00:00,1797,0.0,0,0.0,20.94,100.0,0
2020-09-15 16:00:00,1797,0.0,0,222.3,25.15,76.7,0
2021-01-16 01:00:00,1797,0.0,0,0.0,10.21,100.0,0
2021-01-18 20:00:00,1797,0.0,0,0.0,12.07,100.0,0
2021-01-21 22:00:00,1797,0.0,0,0.0,13.74,100.0,0
2021-03-01 09:00:00,1797,0.0,0,22.07,12.59,97.7,0
2021-05-24 05:00:00,1797,0.0,0,0.0,15.98,100.0,0
2020-04-04 00:00:00,1798,0.0,0,0.0,13.44,100.0,0
2020-05-15 08:00:00,1798,0.0,0,394.02,16.67,58.7,0
2020-05-18 18:00:00,1798,0.0,0,38.73,19.08,95.9,0
2020-06-09 20:00:00,1798,0.0,0,0.0,19.12,100.0,0
2020-06-25 15:00:00,1798,0.0,0,530.56,24.72,44.3,0
2020-07-28 05:00:00,1798,0.0,0,0.0,25.57,100.0,0
2020-08-11 13:00:00,1798,0.0,0,654.83,27.16,31.3,0
2020-11-28 02:00:00,1798,0.0,0,0.0,14.91,100.0,0
2021-01-09 02:00:00,1798,0.0,0,0.0,7.49,100.0,0
2021-01-24 07:00:00,1798,0.0,0,0.0,12.83,100.0,0
2021-03-19 21:00:00,1798,0.0,0,0.0,9.41,100.0,1
2021-03-31 13:00:00,1798,0.0,0,723.18,14.49,24.1,0
2021-05-01 06:00:00,1798,0.0,0,0.0,13.96,100.0,1
2021-05-29 18:00:00,1798,0.0,0,50.65,19.51,94.7,0
2020-03-05 19:00:00,1799,0.0,0,0.0,16.65,100.0,0
2020-03-22 11:00:00,1799,0.0,0,623.53,13.64,34.6,0
2020-04-02 14:00:00,1799,0.0,0,475.16,12.51,50.1,0
2020-05-28 03:00:00,1799,0.0,0,0.0,19.33,100.0,0
2020-06-23 13:00:00,1799,0.0,0,832.26,23.04,12.7,0
2020-07-13 22:00:00,1799,0.0,0,0.0,25.09,100.0,0
2021-01-10 03:00:00,1799,0.0,0,0.0,7.85,100.0,0
2021-01-29 08:00:00,1799,0.0,0,56.29,13.58,94.1,0
2021-03-13 11:00:00,1799,0.0,0,544.6,13.09,42.9,0
2021-04-20 06:00:00,1799,0.0,0,1.02,11.66,99.9,0
2021-05-02 22:00:00,1799,0.0,0,0.0,14.29,100.0,0
2021-05-26 11:00:00,1799,0.0,0,620.88,17.01,34.9,0
2020-04-16 11:00:00,1800,0.5826560000000001,4,728.32,15.89,23.6,0
2020-04-17 20:00:00,1800,0.0,4,0.0,15.21,100.0,0
2020-05-12 22:00:00,1800,0.0,4,0.0,16.56,100.0,0
2020-07-05 09:00:00,1800,0.478192,4,597.74,23.67,37.3,0
2020-11-22 23:00:00,1800,0.0,4,0.0,14.43,100.0,0
2020-12-28 11:00:00,1800,0.42596,4,532.45,11.36,44.1,0
2021-03-11 05:00:00,1800,0.0,4,0.0,12.04,100.0,0
2021-04-20 07:00:00,1800,0.034048,4,42.56,12.24,95.5,0
2021-05-06 10:00:00,1800,0.593504,4,741.88,16.55,22.2,0
2021-05-17 00:00:00,1800,0.0,4,0.0,15.37,100.0,0
2020-05-22 21:00:00,1801,0.0,0,0.0,20.23,100.0,0
2020-05-25 19:00:00,1801,0.0,0,0.0,19.83,100.0,0
2020-05-28 15:00:00,1801,0.0,0,593.36,20.4,37.7,0
2020-06-10 11:00:00,1801,0.0,0,716.36,18.58,24.8,0
2020-06-21 17:00:00,1801,0.0,0,198.28,22.52,79.2,0
2020-07-05 02:00:00,1801,0.0,0,0.0,23.29,100.0,0
2020-07-13 00:00:00,1801,0.0,0,0.0,23.82,100.0,0
2020-08-14 18:00:00,1801,0.0,0,5.14,26.07,99.5,0
2020-08-19 05:00:00,1801,0.0,0,0.0,25.3,100.0,0
2020-09-11 22:00:00,1801,0.0,0,0.0,24.81,100.0,0
2020-09-24 05:00:00,1801,0.0,0,0.0,23.38,100.0,0
2020-10-17 07:00:00,1801,0.0,0,73.1,15.89,92.3,0
2021-04-15 17:00:00,1801,0.0,0,116.1,12.89,87.8,0
2021-04-17 15:00:00,1801,0.0,0,49.52,11.44,94.8,0
2021-05-11 05:00:00,1801,0.0,0,0.0,14.75,100.0,0
2020-03-09 10:00:00,1802,0.687932,7,491.38,12.94,48.4,0
2020-05-18 07:00:00,1802,0.317814,7,227.01,17.19,76.2,0
2020-06-17 06:00:00,1802,0.096292,7,68.78,19.51,92.8,0
2020-07-18 01:00:00,1802,0.0,7,0.0,23.68,100.0,0
2020-09-10 09:00:00,1802,0.702898,7,502.07,22.06,47.3,0
2020-10-13 14:00:00,1802,0.684782,7,489.13,17.94,48.7,0
2021-02-09 12:00:00,1802,0.0,7,0.0,13.25,100.0,0
2021-04-27 22:00:00,1802,0.0,7,0.0,14.88,100.0,0
2020-03-04 02:00:00,1803,0.0,0,0.0,12.9,100.0,0
2020-03-20 00:00:00,1803,0.0,0,0.0,12.32,100.0,0
2020-05-07 14:00:00,1803,0.0,0,33.9,19.26,96.4,0
2020-08-19 09:00:00,1803,0.0,0,516.71,25.83,45.8,0
2020-10-24 16:00:00,1803,0.0,0,85.68,19.72,91.0,0
2020-10-31 22:00:00,1803,0.0,0,0.0,18.52,100.0,0
2020-11-30 02:00:00,1803,0.0,0,0.0,14.13,100.0,0
2021-01-04 21:00:00,1803,0.0,0,0.0,9.22,100.0,0
2021-01-27 18:00:00,1803,0.0,0,0.0,12.17,100.0,0
2021-05-03 11:00:00,1803,0.0,0,837.09,15.21,12.2,0
2021-05-10 01:00:00,1803,0.0,0,0.0,16.51,100.0,0
2021-05-15 09:00:00,1803,0.0,0,403.46,16.78,57.7,0
2020-04-05 14:00:00,1804,0.69006,5,690.06,13.98,27.6,0
2020-04-18 16:00:00,1804,0.0,5,0.0,15.6,100.0,0
2020-05-23 14:00:00,1804,0.52167,5,521.67,20.97,45.3,0
2020-06-29 18:00:00,1804,0.05103,5,51.03,24.37,94.6,0
2020-07-17 22:00:00,1804,0.0,5,0.0,23.95,100.0,0
2020-07-28 00:00:00,1804,0.0,5,0.0,25.97,100.0,0
2021-01-04 17:00:00,1804,0.0,5,0.0,9.89,100.0,0
2021-03-14 12:00:00,1804,0.4949700000000001,5,494.97,12.76,48.1,0
2021-05-06 15:00:00,1804,0.544,5,544.0,16.13,42.9,0
2021-05-21 03:00:00,1804,0.0,5,0.0,16.17,100.0,0
2021-05-24 21:00:00,1804,0.0,5,0.0,16.94,100.0,0
2020-03-08 13:00:00,1805,0.0,0,748.19,13.52,21.5,0
2020-03-20 15:00:00,1805,0.0,0,407.62,14.11,57.2,0
2020-03-28 19:00:00,1805,0.0,0,0.0,13.81,100.0,0
2020-04-14 09:00:00,1805,0.0,0,570.57,15.27,40.1,0
2020-04-16 10:00:00,1805,0.0,0,493.49,15.66,48.2,0
2020-04-26 04:00:00,1805,0.0,0,0.0,14.83,100.0,0
2020-05-19 14:00:00,1805,0.0,0,692.8,20.57,27.3,0
2020-08-29 17:00:00,1805,0.0,0,1.29,20.63,99.9,0
2020-10-18 14:00:00,1805,0.0,0,464.38,18.01,51.3,0
2020-10-22 23:00:00,1805,0.0,0,0.0,19.49,100.0,0
2021-01-19 18:00:00,1805,0.0,0,0.0,12.66,100.0,0
2021-02-11 03:00:00,1805,0.0,0,0.0,11.41,100.0,0
2021-02-23 12:00:00,1805,0.0,0,295.19,14.13,69.0,0
2021-03-02 00:00:00,1805,0.0,0,0.0,12.54,100.0,0
2021-04-17 15:00:00,1805,0.0,0,49.52,11.44,94.8,0
2021-05-03 23:00:00,1805,0.0,0,0.0,14.52,100.0,0
2020-05-02 08:00:00,1806,0.22908,3,381.8,17.14,59.9,0
2020-06-15 12:00:00,1806,0.406044,3,676.74,21.07,29.0,0
2020-07-29 20:00:00,1806,0.0,3,0.0,25.7,100.0,0
2020-09-05 10:00:00,1806,0.372942,3,621.57,23.9,34.8,0
2020-11-06 15:00:00,1806,0.0,3,0.0,18.92,100.0,0
2020-11-19 05:00:00,1806,0.0,3,0.0,15.81,100.0,0
2020-11-20 13:00:00,1806,0.0456779999999999,3,76.13,14.93,92.0,0
2020-12-02 00:00:00,1806,0.0,3,0.0,12.54,100.0,0
2020-12-06 07:00:00,1806,0.0,3,0.0,8.83,100.0,1
2021-03-13 22:00:00,1806,0.0,3,0.0,13.36,100.0,0
2021-03-18 10:00:00,1806,0.294432,3,490.72,11.13,48.5,0
2021-03-25 05:00:00,1806,0.0,3,0.0,11.5,100.0,0
2021-05-01 05:00:00,1806,0.0,3,0.0,14.03,100.0,1
2021-05-12 23:00:00,1806,0.0,3,0.0,17.04,100.0,0
2021-05-14 05:00:00,1806,0.0,3,0.0,15.47,100.0,0
2021-05-29 07:00:00,1806,0.14946,3,249.1,18.37,73.9,0
2020-04-21 05:00:00,1807,0.0,0,0.0,15.15,100.0,0
2020-06-30 07:00:00,1807,0.0,0,7.13,23.79,99.3,0
2020-07-04 03:00:00,1807,0.0,0,0.0,23.18,100.0,0
2020-08-04 08:00:00,1807,0.0,0,206.18,21.86,78.4,0
2020-09-03 03:00:00,1807,0.0,0,0.0,23.52,100.0,0
2020-09-07 01:00:00,1807,0.0,0,0.0,19.6,100.0,0
2021-01-10 16:00:00,1807,0.0,0,55.98,8.86,94.1,0
2021-01-12 12:00:00,1807,0.0,0,180.66,7.43,81.0,0
2021-02-24 17:00:00,1807,0.0,0,10.77,13.44,98.9,0
2021-03-16 13:00:00,1807,0.0,0,718.75,12.81,24.6,0
2021-03-16 22:00:00,1807,0.0,0,0.0,13.05,100.0,0
2021-04-07 08:00:00,1807,0.0,0,0.0,9.5,100.0,0
2021-05-29 14:00:00,1807,0.0,0,738.89,19.69,22.5,0
2020-05-10 02:00:00,1808,0.0,4,0.0,17.99,100.0,0
2020-05-14 21:00:00,1808,0.0,4,0.0,16.06,100.0,0
2020-07-15 05:00:00,1808,0.0,4,0.0,23.52,100.0,0
2020-09-10 17:00:00,1808,0.068392,4,85.49,24.28,91.0,0
2020-09-13 02:00:00,1808,0.0,4,0.0,24.97,100.0,0
2020-10-24 23:00:00,1808,0.0,4,0.0,19.04,100.0,0
2020-11-04 06:00:00,1808,0.0,4,0.0,16.26,100.0,0
2020-12-24 12:00:00,1808,0.021256,4,26.57,13.43,97.2,0
2021-01-07 18:00:00,1808,0.0,4,0.0,7.59,100.0,0
2021-02-19 21:00:00,1808,0.0,4,0.0,12.32,100.0,0
2021-03-09 04:00:00,1808,0.0,4,0.0,11.19,100.0,0
2020-06-25 08:00:00,1809,0.0,0,385.17,23.12,59.6,0
2020-07-28 01:00:00,1809,0.0,0,0.0,25.81,100.0,0
2020-08-01 16:00:00,1809,0.0,0,396.68,28.8,58.4,0
2020-09-13 17:00:00,1809,0.0,0,77.51,25.2,91.9,0
2020-09-13 20:00:00,1809,0.0,0,0.0,24.57,100.0,0
2020-10-27 18:00:00,1809,0.0,0,0.0,19.12,100.0,0
2020-11-28 05:00:00,1809,0.0,0,0.0,14.88,100.0,0
2021-01-28 12:00:00,1809,0.0,0,509.51,14.63,46.5,0
2021-02-22 11:00:00,1809,0.0,0,0.0,13.68,100.0,0
2021-03-26 10:00:00,1809,0.0,0,18.38,13.59,98.1,0
2021-04-18 12:00:00,1809,0.0,0,803.5,13.23,15.7,0
2020-07-18 16:00:00,1810,0.0,0,421.57,24.77,55.8,0
2020-10-09 05:00:00,1810,0.0,0,0.0,19.99,100.0,0
2020-11-04 07:00:00,1810,0.0,0,0.0,16.04,100.0,0
2020-11-27 23:00:00,1810,0.0,0,0.0,14.8,100.0,0
2020-12-06 18:00:00,1810,0.0,0,0.0,12.35,100.0,1
2021-04-28 07:00:00,1810,0.0,0,0.0,14.4,100.0,0
2020-06-16 07:00:00,1811,0.0,0,0.0,20.22,100.0,0
2020-09-29 11:00:00,1811,0.0,0,619.66,21.23,35.0,0
2020-11-19 20:00:00,1811,0.0,0,0.0,17.92,100.0,0
2020-12-03 12:00:00,1811,0.0,0,622.4,10.57,34.7,0
2020-12-13 02:00:00,1811,0.0,0,0.0,12.83,100.0,0
2021-01-23 04:00:00,1811,0.0,0,0.0,10.69,100.0,0
2021-02-13 12:00:00,1811,0.0,0,589.47,12.23,38.2,0
2021-03-20 11:00:00,1811,0.0,0,775.89,11.09,18.6,0
2021-04-07 10:00:00,1811,0.0,0,0.0,9.54,100.0,0
2020-04-04 22:00:00,1812,0.0,0,0.0,13.25,100.0,0
2020-05-08 04:00:00,1812,0.0,0,0.0,17.87,100.0,0
2020-08-04 23:00:00,1812,0.0,0,0.0,24.92,100.0,0
2020-08-21 11:00:00,1812,0.0,0,605.8,27.47,36.4,0
2020-09-28 12:00:00,1812,0.0,0,372.48,19.58,60.9,0
2020-12-14 02:00:00,1812,0.0,0,0.0,13.45,100.0,0
2021-01-16 04:00:00,1812,0.0,0,0.0,9.92,100.0,0
2021-04-04 16:00:00,1812,0.0,0,305.01,16.04,68.0,0
2021-05-03 15:00:00,1812,0.0,0,493.38,14.96,48.2,0
2021-05-30 14:00:00,1812,0.0,0,633.56,20.13,33.5,0
2020-03-06 10:00:00,1813,0.0,0,461.45,12.31,51.6,0
2020-05-20 13:00:00,1813,0.0,0,615.96,20.61,35.4,0
2020-05-21 01:00:00,1813,0.0,0,0.0,19.55,100.0,0
2020-09-12 08:00:00,1813,0.0,0,320.16,24.46,66.4,0
2020-09-16 09:00:00,1813,0.0,0,397.27,23.38,58.3,0
2020-10-19 16:00:00,1813,0.0,0,15.68,19.45,98.4,0
2020-10-20 13:00:00,1813,0.0,0,230.89,19.97,75.8,0
2020-12-10 10:00:00,1813,0.0,0,364.75,12.18,61.7,0
2021-01-12 19:00:00,1813,0.0,0,0.0,9.24,100.0,0
2020-03-26 01:00:00,1814,0.0,0,0.0,11.19,100.0,0
2020-06-22 12:00:00,1814,0.0,0,659.04,22.32,30.9,0
2020-06-30 12:00:00,1814,0.0,0,761.98,24.68,20.1,0
2020-07-31 15:00:00,1814,0.0,0,474.87,27.51,50.2,0
2020-08-23 06:00:00,1814,0.0,0,9.16,25.38,99.0,0
2020-12-02 19:00:00,1814,0.0,0,0.0,13.85,100.0,0
2021-02-21 01:00:00,1814,0.0,0,0.0,11.67,100.0,0
2021-02-27 23:00:00,1814,0.0,0,0.0,12.64,100.0,0
2021-03-03 00:00:00,1814,0.0,0,0.0,12.78,100.0,0
2021-04-27 13:00:00,1814,0.0,0,0.0,15.2,100.0,0
2021-05-25 09:00:00,1814,0.0,0,0.0,15.41,100.0,0
2020-05-25 05:00:00,1815,0.0,0,0.0,19.23,100.0,0
2020-06-20 14:00:00,1815,0.0,0,583.9,21.97,38.7,0
2020-06-27 14:00:00,1815,0.0,0,584.32,24.05,38.7,0
2020-06-28 22:00:00,1815,0.0,0,0.0,23.85,100.0,0
2020-07-01 18:00:00,1815,0.0,0,62.5,25.33,93.4,0
2020-08-17 09:00:00,1815,0.0,0,432.68,25.81,54.6,0
2020-08-19 12:00:00,1815,0.0,0,837.63,26.9,12.1,0
2020-10-05 15:00:00,1815,0.0,0,399.67,19.76,58.1,0
2020-10-10 20:00:00,1815,0.0,0,0.0,18.16,100.0,0
2020-11-18 16:00:00,1815,0.0,0,12.58,16.43,98.7,0
2021-01-26 01:00:00,1815,0.0,0,0.0,10.11,100.0,0
2021-01-27 12:00:00,1815,0.0,0,372.33,12.66,60.9,0
2021-02-14 23:00:00,1815,0.0,0,0.0,10.37,100.0,0
2021-03-18 23:00:00,1815,0.0,0,0.0,9.23,100.0,0
2021-04-17 09:00:00,1815,0.0,0,596.15,10.44,37.5,0
2021-04-24 18:00:00,1815,0.0,0,0.0,14.52,100.0,0
2020-03-05 01:00:00,1816,0.0,0,0.0,12.58,100.0,0
2020-03-08 06:00:00,1816,0.0,0,0.0,12.45,100.0,0
2020-03-16 14:00:00,1816,0.0,0,0.0,13.76,100.0,0
2020-08-29 05:00:00,1816,0.0,0,0.0,21.33,100.0,0
2020-09-02 22:00:00,1816,0.0,0,0.0,24.25,100.0,0
2020-12-24 18:00:00,1816,0.0,0,0.0,13.41,100.0,0
2021-03-04 00:00:00,1816,0.0,0,0.0,12.75,100.0,0
2021-04-02 02:00:00,1816,0.0,0,0.0,13.7,100.0,0
2021-04-18 11:00:00,1816,0.0,0,662.52,12.99,30.5,0
2021-04-29 22:00:00,1816,0.0,0,0.0,15.26,100.0,0
2020-03-14 22:00:00,1817,0.0,0,0.0,13.4,100.0,0
2020-03-19 12:00:00,1817,0.0,0,571.31,12.86,40.1,1
2020-04-27 02:00:00,1817,0.0,0,0.0,15.79,100.0,0
2020-05-13 14:00:00,1817,0.0,0,676.64,18.3,29.0,0
2020-09-20 21:00:00,1817,0.0,0,0.0,24.23,100.0,0
2020-11-22 15:00:00,1817,0.0,0,248.42,14.55,73.9,0
2020-11-24 08:00:00,1817,0.0,0,162.47,14.41,83.0,0
2021-01-12 00:00:00,1817,0.0,0,0.0,7.59,100.0,0
2021-02-16 08:00:00,1817,0.0,0,1.32,12.05,99.9,0
2021-03-31 12:00:00,1817,0.0,0,401.17,14.37,57.9,0
2021-04-01 15:00:00,1817,0.0,0,403.17,14.7,57.7,0
2021-04-04 14:00:00,1817,0.0,0,725.84,15.93,23.8,0
2021-04-24 00:00:00,1817,0.0,0,0.0,13.77,100.0,0
2021-04-28 20:00:00,1817,0.0,0,0.0,15.19,100.0,0
2021-05-12 10:00:00,1817,0.0,0,62.83,16.28,93.4,0
2020-03-16 19:00:00,1818,0.0,0,0.0,13.72,100.0,0
2020-04-09 16:00:00,1818,0.0,0,349.91,15.6,63.3,0
2020-09-13 01:00:00,1818,0.0,0,0.0,25.18,100.0,0
2020-10-02 17:00:00,1818,0.0,0,0.0,16.61,100.0,0
2020-10-23 09:00:00,1818,0.0,0,350.26,19.13,63.3,0
2020-10-27 02:00:00,1818,0.0,0,0.0,15.23,100.0,0
2020-11-02 07:00:00,1818,0.0,0,73.29,18.38,92.3,0
2020-11-07 19:00:00,1818,0.0,0,0.0,17.35,100.0,0
2021-02-15 22:00:00,1818,0.0,0,0.0,12.02,100.0,0
2021-02-22 08:00:00,1818,0.0,0,0.0,13.49,100.0,0
2021-04-03 08:00:00,1818,0.0,0,290.52,14.9,69.5,0
2021-05-15 15:00:00,1818,0.0,0,378.73,17.23,60.3,0
2021-05-30 04:00:00,1818,0.0,0,0.0,18.71,100.0,0
2020-04-20 04:00:00,1819,0.0,0,0.0,15.27,100.0,0
2020-04-24 21:00:00,1819,0.0,0,0.0,15.47,100.0,0
2020-05-29 10:00:00,1819,0.0,0,706.94,21.05,25.8,0
2020-08-24 04:00:00,1819,0.0,0,0.0,24.88,100.0,0
2020-09-06 16:00:00,1819,0.0,0,261.56,24.43,72.6,0
2020-09-19 12:00:00,1819,0.0,0,728.24,22.86,23.6,0
2020-09-22 02:00:00,1819,0.0,0,0.0,21.79,100.0,0
2020-09-29 13:00:00,1819,0.0,0,617.41,21.47,35.2,0
2020-10-23 18:00:00,1819,0.0,0,0.0,20.74,100.0,0
2020-12-25 19:00:00,1819,0.0,0,0.0,9.87,100.0,1
2021-03-18 00:00:00,1819,0.0,0,0.0,12.21,100.0,0
2021-04-03 05:00:00,1819,0.0,0,0.0,13.7,100.0,0
2021-04-17 04:00:00,1819,0.0,0,0.0,9.65,100.0,0
2021-04-22 02:00:00,1819,0.0,0,0.0,12.41,100.0,0
2021-05-15 03:00:00,1819,0.0,0,0.0,16.05,100.0,0
2020-03-17 19:00:00,1820,0.0,0,0.0,14.35,100.0,0
2020-03-31 23:00:00,1820,0.0,0,0.0,13.22,100.0,0
2020-04-05 21:00:00,1820,0.0,0,0.0,13.84,100.0,0
2020-05-09 14:00:00,1820,0.0,0,0.0,18.88,100.0,0
2020-06-23 02:00:00,1820,0.0,0,0.0,21.47,100.0,0
2020-09-13 18:00:00,1820,0.0,0,0.0,24.77,100.0,0
2020-11-18 13:00:00,1820,0.0,0,407.11,16.16,57.3,0
2021-01-18 18:00:00,1820,0.0,0,0.0,12.47,100.0,0
2021-03-15 14:00:00,1820,0.0,0,608.96,12.44,36.1,0
2020-04-12 15:00:00,1821,0.0,0,508.29,15.98,46.7,0
2020-05-27 03:00:00,1821,0.0,0,0.0,20.3,100.0,0
2020-06-16 08:00:00,1821,0.0,0,3.45,20.41,99.6,0
2020-06-19 16:00:00,1821,0.0,0,410.17,21.22,57.0,0
2020-07-14 05:00:00,1821,0.0,0,0.0,24.54,100.0,0
2020-07-28 22:00:00,1821,0.0,0,0.0,25.76,100.0,0
2020-09-18 12:00:00,1821,0.0,0,0.0,25.04,100.0,0
2020-09-27 11:00:00,1821,0.0,0,0.0,19.11,100.0,0
2020-10-30 11:00:00,1821,0.0,0,507.72,19.09,46.7,0
2020-11-03 18:00:00,1821,0.0,0,0.0,17.56,100.0,0
2020-11-04 23:00:00,1821,0.0,0,0.0,16.13,100.0,0
2020-12-01 18:00:00,1821,0.0,0,0.0,14.24,100.0,0
2021-02-11 07:00:00,1821,0.0,0,1.81,10.57,99.8,0
